scenery;sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
4;5;assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_vis;299;633768;394148.7;1994;299;299;1.37;0.53;1.5;1.5;2
4;5;assignment_vis>assignment_try>resource_vis>assignment_try>assignment_sub;199;633747;444307.87;396;199;199;1.31;0.57;1.5;1.5;2
4;5;assignment_vis>assignment_try>resource_vis>resource_vis>assignment_vis;291;633768;388009.56;1284;291;291;1.3;0.53;1.5;1.5;2
4;5;assignment_vis>assignment_try>resource_vis>resource_vis>assignment_sub;305;633768;379265.28;1473;305;305;1.3;0.54;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>assignment_try>assignment_vis;206;633822;417965.98;412;206;206;1.35;0.54;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>assignment_try>assignment_sub;405;633822;359173.7;2360;405;405;1.32;0.55;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;584;633918;344654.11;6264;584;584;1.35;0.52;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>assignment_vis>resource_vis;206;633747;468775.66;800;206;206;1.33;0.51;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis;313;633843;422890.11;2894;313;313;1.35;0.52;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_try;281;633822;375564.71;1356;281;281;1.32;0.55;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_vis;292;633768;423206.48;2034;292;292;1.33;0.5;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>resource_vis>resource_vis;182;633768;432951.17;706;182;182;1.29;0.52;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_sub;313;633768;416311.54;1913;313;313;1.33;0.5;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>forum_vis>assignment_vis;186;633761;422861.62;372;186;186;1.33;0.52;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis>forum_vis>assignment_sub;186;633761;422861.62;372;186;186;1.33;0.52;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_try>assignment_vis>assignment_sub;206;633822;417965.98;412;206;206;1.35;0.54;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis_SOME>assignment_vis>assignment_vis;170;633918;418376.92;340;170;170;1.32;0.53;1.5;1.5;2
4;5;assignment_vis>assignment_try>assignment_vis_SOME>assignment_vis>assignment_sub;170;633918;418376.92;340;170;170;1.32;0.53;1.5;1.5;2
4;5;assignment_vis>assignment_try>forum_vis>forum_vis>assignment_vis;186;633575;420970.81;372;186;186;1.37;0.5;1.5;1.5;2
4;5;assignment_vis>assignment_try>forum_vis>forum_vis>assignment_sub;188;633575;416567.93;374;188;188;1.36;0.5;1.5;1.5;2
4;5;assignment_vis>assignment_try>forum_vis>assignment_vis>assignment_sub;243;633761;401809.84;788;243;243;1.35;0.52;1.5;1.5;2
4;5;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_try;211;633747;362939.8;844;211;211;1.31;0.57;1.5;1.5;2
4;5;assignment_vis>assignment_sub>assignment_vis>assignment_vis>assignment_sub;230;633747;362579.4;1064;230;230;1.3;0.56;1.5;1.5;2
4;5;assignment_vis>assignment_sub>assignment_vis>assignment_try>assignment_sub;248;633747;341687.83;1279;248;248;1.3;0.55;1.5;1.5;2
4;5;assignment_vis>assignment_vis_SOME>assignment_vis>assignment_vis>assignment_sub;207;633918;421127.62;377;207;207;1.32;0.54;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_vis;229;633575;404980.24;1524;229;229;1.45;0.45;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;231;633575;401536.38;1530;231;231;1.45;0.45;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_try;182;633384;414259.75;726;182;182;1.46;0.46;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_sub;229;633575;404980.24;1524;229;229;1.45;0.45;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_try;181;633384;416543.66;724;181;181;1.46;0.46;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis>assignment_try>assignment_sub;182;633384;414259.75;726;182;182;1.46;0.46;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;177;633569;434115.89;704;177;177;1.48;0.43;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis;175;633569;438994.78;700;175;175;1.48;0.43;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;177;633569;434115.89;704;177;177;1.48;0.43;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>forum_vis_SOME>assignment_vis>assignment_sub;175;633569;438994.78;525;175;175;1.48;0.43;1.5;1.5;2
4;5;assignment_vis>forum_vis_SOME>assignment_vis>assignment_try>assignment_sub;181;633384;416543.66;543;181;181;1.46;0.46;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>forum_vis>forum_vis;168;632743;413190.65;672;168;168;1.41;0.48;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_vis;225;632823;413490.89;1462;225;225;1.4;0.48;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_sub;226;632823;413971.21;1464;226;226;1.4;0.48;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>forum_vis>assignment_try;170;632823;425976.82;678;170;170;1.41;0.49;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;357;633575;390723.88;4764;357;357;1.41;0.48;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;222;632929;419425.18;444;222;222;1.41;0.49;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_try;269;633469;396852.32;1962;269;269;1.41;0.48;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>resource_vis>assignment_vis;215;633569;406115.06;430;215;215;1.39;0.5;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>resource_vis>assignment_sub;220;633569;404637.89;435;220;220;1.38;0.5;1.5;1.5;2
4;5;assignment_vis>forum_vis>forum_vis>assignment_try>assignment_sub;270;633469;395385.73;1966;270;270;1.41;0.48;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_vis;168;633655;395267.32;336;168;168;1.4;0.51;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;356;633655;379126.15;2918;356;356;1.39;0.51;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_vis>resource_vis>assignment_sub;171;632823;425981.25;171;171;171;1.31;0.54;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis;186;633655;417513.8;372;186;186;1.34;0.54;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;306;633761;407820.42;1895;306;306;1.37;0.52;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_try;177;633655;427994.32;354;177;177;1.34;0.54;1.5;1.5;2
4;5;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_try;201;632823;414843.29;402;201;201;1.38;0.53;1.5;1.5;2
4;5;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_vis;177;632929;427514.46;354;177;177;1.39;0.54;1.5;1.5;2
4;5;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;286;633569;394490.12;1635;286;286;1.37;0.52;1.5;1.5;2
4;5;assignment_vis>forum_vis>resource_vis>assignment_try>assignment_sub;204;632823;411587.83;405;204;204;1.38;0.53;1.5;1.5;2
4;5;assignment_vis>forum_vis>resource_vis>resource_vis>assignment_vis;183;633463;406479.46;366;183;183;1.34;0.53;1.5;1.5;2
4;5;assignment_vis>forum_vis>resource_vis>resource_vis>assignment_sub;187;633463;408129.88;370;187;187;1.33;0.54;1.5;1.5;2
4;5;assignment_vis>forum_vis>assignment_try>assignment_vis>assignment_sub;169;633655;392947.37;337;169;169;1.4;0.51;1.5;1.5;2
4;5;assignment_vis>resource_vis_SOME>resource_vis>resource_vis>assignment_vis;209;633768;367888.75;418;209;209;1.29;0.57;1.5;1.5;2
4;5;assignment_vis>resource_vis_SOME>resource_vis>resource_vis>assignment_sub;216;633768;369769.21;425;216;216;1.3;0.56;1.5;1.5;2
4;5;assignment_vis>resource_vis_SOME>resource_vis>assignment_vis>assignment_sub;209;633768;367888.75;418;209;209;1.29;0.57;1.5;1.5;2
4;5;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_try;211;633747;362939.8;844;211;211;1.31;0.57;1.5;1.5;2
4;5;assignment_try>assignment_sub>assignment_vis>assignment_vis>assignment_sub;230;633747;362579.4;1050;230;230;1.3;0.56;1.5;1.5;2
4;5;assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;248;633747;341687.83;1266;248;248;1.3;0.55;1.5;1.5;2
4;5;assignment_try>resource_vis>assignment_vis>assignment_try>assignment_sub;197;633747;446998.79;394;197;197;1.3;0.57;1.5;1.5;2
4;5;assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_sub;299;633768;394148.7;1996;299;299;1.37;0.53;1.5;1.5;2
4;5;assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_vis;170;633768;435581.76;680;170;170;1.35;0.53;1.5;1.5;2
4;5;assignment_try>resource_vis>resource_vis>assignment_vis>assignment_sub;291;633768;388009.56;1284;291;291;1.3;0.53;1.5;1.5;2
4;5;assignment_try>resource_vis>resource_vis>assignment_vis>assignment_vis;180;633768;440924.24;720;180;180;1.31;0.53;1.5;1.5;2
4;5;assignment_try>assignment_vis>assignment_try>assignment_vis>assignment_sub;206;633822;417965.98;412;206;206;1.35;0.54;1.5;1.5;2
4;5;assignment_try>assignment_vis>assignment_vis>resource_vis>assignment_vis;194;633747;469959.71;776;194;194;1.32;0.51;1.5;1.5;2
4;5;assignment_try>assignment_vis>assignment_vis>resource_vis>assignment_sub;206;633747;468775.66;800;206;206;1.33;0.51;1.5;1.5;2
4;5;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_vis;207;633822;461348.26;828;207;207;1.34;0.53;1.5;1.5;2
4;5;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;313;633843;422890.11;2715;313;313;1.35;0.52;1.5;1.5;2
4;5;assignment_try>assignment_vis>assignment_vis>assignment_try>assignment_sub;281;633822;375564.71;1358;281;281;1.32;0.55;1.5;1.5;2
4;5;assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_vis;180;633768;471446.74;720;180;180;1.34;0.53;1.5;1.5;2
4;5;assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;292;633768;423206.48;2035;292;292;1.33;0.5;1.5;1.5;2
4;5;assignment_try>assignment_vis>resource_vis>resource_vis>assignment_vis;171;633768;435897.36;684;171;171;1.29;0.53;1.5;1.5;2
4;5;assignment_try>assignment_vis>resource_vis>resource_vis>assignment_sub;182;633768;432951.17;706;182;182;1.29;0.52;1.5;1.5;2
4;5;assignment_try>assignment_vis>forum_vis>assignment_vis>assignment_sub;186;633761;422861.62;372;186;186;1.33;0.52;1.5;1.5;2
4;5;assignment_try>assignment_vis_SOME>assignment_vis>assignment_vis>assignment_sub;170;633918;418376.92;340;170;170;1.32;0.53;1.5;1.5;2
4;5;assignment_try>forum_vis>forum_vis>assignment_vis>assignment_sub;186;633575;420970.81;372;186;186;1.37;0.5;1.5;1.5;2
4;5;assignment_sub>assignment_vis>assignment_vis>assignment_try>assignment_sub;211;633747;362939.8;1015;211;211;1.31;0.57;1.5;1.5;2
4;5;assignment_vis_SOME>assignment_vis>assignment_vis>assignment_vis>assignment_sub;180;633822;449130.79;180;180;180;1.32;0.54;1.5;1.5;2
4;5;assignment_vis_SOME>assignment_vis>assignment_vis>assignment_try>assignment_sub;245;633838;408141.39;245;245;245;1.3;0.56;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>assignment_try>assignment_vis;197;633086;389405.04;394;197;197;1.44;0.47;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;423;633093;351763.8;4215;423;423;1.43;0.5;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>resource_vis>assignment_vis;169;632823;420805.97;338;169;169;1.43;0.51;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;176;632823;419172.42;345;176;176;1.41;0.53;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis;197;633086;418647.75;394;197;197;1.42;0.5;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>assignment_vis>assignment_try;195;632823;402830.98;390;195;195;1.43;0.52;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;319;633086;383360.71;2481;319;319;1.44;0.49;1.5;1.5;2
4;5;forum_vis>resource_vis>assignment_try>assignment_vis>assignment_sub;198;633086;387959.7;395;198;198;1.44;0.47;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>assignment_vis>assignment_vis;220;633086;410855.12;440;220;220;1.43;0.5;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>assignment_vis>assignment_try;276;633093;382100.46;1318;276;276;1.41;0.51;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;350;633726;381833.94;3188;350;350;1.42;0.5;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>assignment_try>assignment_sub;277;633093;381093.69;1321;277;277;1.42;0.51;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>forum_vis>forum_vis;174;633086;417919.99;694;174;174;1.48;0.45;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>forum_vis>assignment_vis;209;633086;399562.55;764;209;209;1.46;0.48;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>forum_vis>assignment_sub;211;633086;397433.21;767;211;211;1.45;0.48;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>resource_vis>assignment_vis;172;632743;411962.82;344;172;172;1.42;0.51;1.5;1.5;2
4;5;forum_vis>resource_vis>resource_vis>resource_vis>assignment_sub;182;632743;411147.89;354;182;182;1.41;0.51;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis_SOME>forum_vis>forum_vis;175;632738;417367.36;698;175;175;1.55;0.41;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis_SOME>forum_vis>assignment_vis;174;632738;419688.13;696;174;174;1.55;0.41;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis_SOME>forum_vis>assignment_sub;175;632738;417367.36;698;175;175;1.55;0.41;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis_SOME>assignment_vis>assignment_sub;174;632738;419688.13;522;174;174;1.55;0.41;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>forum_vis>forum_vis;171;633086;413689.42;684;171;171;1.5;0.45;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>forum_vis>assignment_vis;233;633086;410967.57;2618;233;233;1.48;0.45;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>forum_vis>assignment_sub;235;633086;407530.4;2624;235;235;1.47;0.46;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>forum_vis>assignment_try;192;633086;408807.08;768;192;192;1.5;0.45;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;287;633086;390474.6;3560;287;287;1.47;0.47;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_vis;199;633086;415749.05;398;199;199;1.47;0.46;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_try;232;633086;389825.98;1556;232;232;1.49;0.46;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>resource_vis>assignment_vis;179;632738;419265.26;358;179;179;1.47;0.49;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>resource_vis>assignment_sub;180;632738;418804.24;359;180;180;1.46;0.5;1.5;1.5;2
4;5;forum_vis>resource_vis>forum_vis>assignment_try>assignment_sub;232;633086;389825.98;1556;232;232;1.49;0.46;1.5;1.5;2
4;5;forum_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;305;633918;367153.3;1305;305;305;1.41;0.48;1.5;1.5;2
4;5;forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis;173;632823;421474.12;346;173;173;1.43;0.54;1.5;1.5;2
4;5;forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_try;177;632823;397587.31;354;177;177;1.43;0.53;1.5;1.5;2
4;5;forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;262;632823;382664.71;1361;262;262;1.4;0.52;1.5;1.5;2
4;5;forum_vis>assignment_vis>resource_vis>assignment_try>assignment_sub;181;632823;397170.59;358;181;181;1.42;0.53;1.5;1.5;2
4;5;forum_vis>assignment_vis>resource_vis>resource_vis>assignment_vis;178;632823;403446.74;356;178;178;1.4;0.52;1.5;1.5;2
4;5;forum_vis>assignment_vis>resource_vis>resource_vis>assignment_sub;184;632823;403526.65;362;184;184;1.39;0.53;1.5;1.5;2
4;5;forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis;180;633722;422217.64;360;180;180;1.38;0.52;1.5;1.5;2
4;5;forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;290;633918;398021.93;1647;290;290;1.38;0.51;1.5;1.5;2
4;5;forum_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;314;633865;380875.97;1698;314;314;1.4;0.51;1.5;1.5;2
4;5;forum_vis>assignment_vis>forum_vis>forum_vis>assignment_vis;202;633389;428630.79;740;202;202;1.41;0.48;1.5;1.5;2
4;5;forum_vis>assignment_vis>forum_vis>forum_vis>assignment_sub;204;633389;424498.13;743;204;204;1.41;0.48;1.5;1.5;2
4;5;forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;247;633536;407205.91;1192;247;247;1.42;0.48;1.5;1.5;2
4;5;forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_try;175;633384;414443.18;350;175;175;1.45;0.49;1.5;1.5;2
4;5;forum_vis>assignment_vis>forum_vis>assignment_try>assignment_sub;176;633384;415054.55;351;176;176;1.45;0.48;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>forum_vis>forum_vis;182;632743;387037.31;1400;182;182;1.46;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_vis;252;633389;386548.44;5778;252;252;1.48;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_sub;253;633389;385074.16;5783;253;253;1.48;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>forum_vis>assignment_try;223;633384;387346.87;3124;223;223;1.48;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_sub;252;633389;386548.44;5428;252;252;1.48;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>assignment_vis>assignment_try;223;633384;387346.87;3124;223;223;1.48;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis>assignment_try>assignment_sub;223;633384;387346.87;3124;223;223;1.48;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>forum_vis;196;632583;405716.07;2172;196;196;1.49;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_vis;195;632583;407727.16;2168;195;195;1.49;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_sub;196;632583;405716.07;2172;196;196;1.49;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>forum_vis>assignment_try;173;632583;403778.02;1384;173;173;1.49;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>assignment_vis>assignment_sub;195;632583;407727.16;1626;195;195;1.49;0.43;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>assignment_vis>assignment_try;173;632583;403778.02;1038;173;173;1.49;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>forum_vis_SOME>assignment_try>assignment_sub;173;632583;403778.02;1038;173;173;1.49;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis_SOME>assignment_vis>assignment_try>assignment_sub;223;633384;387346.87;2343;223;223;1.48;0.44;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_participation>forum_vis;171;633086;367367.74;684;171;171;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_participation>assignment_vis;180;633732;360710.71;1036;180;180;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_participation>assignment_sub;180;633732;360710.71;1036;180;180;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_vis>forum_vis;245;633086;378262.75;6176;245;245;1.46;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_vis>forum_participation;167;633732;365302.32;668;167;167;1.46;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;301;633732;373195.81;11752;301;301;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;302;633732;372004.94;11741;302;302;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_vis>resource_vis;167;632738;396523.64;334;167;167;1.47;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>forum_vis>assignment_try;259;633732;374036.97;5656;259;259;1.47;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;380;633732;369458.64;16355;380;380;1.43;0.47;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try;323;633732;368220.41;9300;323;323;1.44;0.47;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;245;633086;401371.18;1246;245;245;1.44;0.48;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>resource_vis>assignment_vis;216;632823;393262.65;768;216;216;1.47;0.47;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>resource_vis>assignment_try;169;632059;393439.63;674;169;169;1.49;0.48;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>resource_vis>assignment_sub;217;632823;392851.35;937;217;217;1.47;0.47;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_vis>assignment_try>assignment_sub;324;633732;368695.18;9307;324;324;1.44;0.47;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_participation>forum_vis>forum_vis;181;632043;365040.92;724;181;181;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis;207;633086;362741.0;2200;207;207;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;207;633086;362741.0;2200;207;207;1.45;0.46;1.5;1.5;2
4;5;forum_vis>forum_vis>forum_participation>forum_vis>assignment_try;188;633086;363915.98;752;188;188;1.45;0.47;1.5;1.5;2
