sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
6;resource_vis>forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;185;632823;424582.2918918919;185;185;185;1.47 (+- 0.48);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;180;632823;427633.4111111111;180;180;180;1.46 (+- 0.50);1.5;1.5;2
6;resource_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;188;632823;381652.75;359;188;188;1.46 (+- 0.46);1.5;1.5;2
6;resource_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_try;171;632823;382551.8187134503;342;171;171;1.47 (+- 0.47);1.5;1.5;2
6;resource_vis>forum_vis>forum_participation>forum_vis>assignment_try>assignment_sub;171;632823;382551.8187134503;342;171;171;1.47 (+- 0.47);1.5;1.5;2
6;resource_vis>forum_vis>forum_participation>assignment_vis>assignment_try>assignment_sub;181;633086;388323.1215469613;352;181;181;1.47 (+- 0.46);1.5;1.5;2
6;resource_vis>forum_participation>forum_vis>assignment_vis>assignment_try>assignment_sub;171;632823;382551.8187134503;342;171;171;1.47 (+- 0.47);1.5;1.5;2
6;assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;358;633768;350074.14245810057;358;358;358;1.42 (+- 0.51);1.5;1.5;2
6;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;232;633747;385727.5603448276;232;232;232;1.39 (+- 0.55);1.5;1.5;2
6;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;212;633768;422814.21698113205;212;212;212;1.39 (+- 0.53);1.5;1.5;2
6;assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;289;633768;408948.8858131488;289;289;289;1.35 (+- 0.53);1.5;1.5;2
6;assignment_vis>resource_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;188;633309;413267.52659574465;188;188;188;1.42 (+- 0.52);1.5;1.5;2
6;assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;199;633747;427778.743718593;199;199;199;1.34 (+- 0.56);1.5;1.5;2
6;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;233;632823;392184.678111588;233;233;233;1.43 (+- 0.49);1.5;1.5;2
6;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;185;632823;403951.75675675675;185;185;185;1.43 (+- 0.48);1.5;1.5;2
6;assignment_vis>resource_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;190;632929;405234.2105263158;190;190;190;1.41 (+- 0.52);1.5;1.5;2
6;assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;177;633843;443860.5141242938;177;177;177;1.35 (+- 0.55);1.5;1.5;2
6;assignment_vis>assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_sub;194;633768;427006.95360824745;194;194;194;1.31 (+- 0.54);1.5;1.5;2
6;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;201;633768;454772.9552238806;201;201;201;1.35 (+- 0.52);1.5;1.5;2
6;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;228;633747;457064.75;228;228;228;1.32 (+- 0.55);1.5;1.5;2
6;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;196;633768;451603.19897959183;196;196;196;1.36 (+- 0.53);1.5;1.5;2
6;assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;248;633747;341687.8306451613;420;248;248;1.30 (+- 0.55);1.5;1.5;2
6;assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_try>assignment_sub;197;633747;446998.78680203046;197;197;197;1.30 (+- 0.57);1.5;1.5;2
6;assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_sub;214;633768;425905.6448598131;214;214;214;1.37 (+- 0.51);1.5;1.5;2
6;assignment_vis>assignment_try>assignment_vis>assignment_try>assignment_vis>assignment_sub;206;633822;417965.97572815535;206;206;206;1.35 (+- 0.54);1.5;1.5;2
6;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_try>assignment_sub;188;633822;436578.6914893617;188;188;188;1.31 (+- 0.54);1.5;1.5;2
6;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;210;633822;459472.27142857143;210;210;210;1.35 (+- 0.53);1.5;1.5;2
6;assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;292;633768;423206.4794520548;472;292;292;1.33 (+- 0.50);1.5;1.5;2
6;assignment_vis>assignment_try>assignment_vis>forum_vis>assignment_vis>assignment_sub;186;633761;422861.6182795699;186;186;186;1.33 (+- 0.52);1.5;1.5;2
6;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;181;632823;418606.08839779004;181;181;181;1.42 (+- 0.50);1.5;1.5;2
6;assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;168;633655;395267.3214285714;168;168;168;1.40 (+- 0.51);1.5;1.5;2
6;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;201;632823;414843.2885572139;201;201;201;1.38 (+- 0.53);1.5;1.5;2
6;forum_vis>resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;198;633086;390493.51515151514;198;198;198;1.44 (+- 0.47);1.5;1.5;2
6;forum_vis>resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;169;632823;420805.9704142012;169;169;169;1.43 (+- 0.51);1.5;1.5;2
6;forum_vis>resource_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;177;632743;414520.07909604517;177;177;177;1.48 (+- 0.46);1.5;1.5;2
6;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;232;633086;389825.9784482759;404;232;232;1.49 (+- 0.46);1.5;1.5;2
6;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;178;633086;417498.7078651685;178;178;178;1.50 (+- 0.44);1.5;1.5;2
6;forum_vis>resource_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;179;632738;419265.2625698324;179;179;179;1.47 (+- 0.49);1.5;1.5;2
6;forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;177;632823;397587.30508474575;177;177;177;1.43 (+- 0.53);1.5;1.5;2
6;forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;175;633384;414443.1828571429;175;175;175;1.45 (+- 0.49);1.5;1.5;2
6;forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;173;632738;366006.0462427746;173;173;173;1.45 (+- 0.46);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;181;632743;405485.59116022097;181;181;181;1.45 (+- 0.47);1.5;1.5;2
6;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;241;633384;372725.34854771785;428;241;241;1.45 (+- 0.49);1.5;1.5;2
6;forum_vis>forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;193;632059;388914.28497409326;193;193;193;1.47 (+- 0.49);1.5;1.5;2
6;forum_vis>forum_participation>forum_vis>assignment_vis>assignment_try>assignment_sub;195;633469;359028.5282051282;366;195;195;1.46 (+- 0.47);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;172;633747;367692.47093023255;172;172;172;1.34 (+- 0.53);1.5;1.5;2
7;resource_vis>assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;180;633768;462871.0444444445;180;180;180;1.33 (+- 0.51);1.5;1.5;2
7;resource_vis>forum_vis>resource_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;172;631974;401154.75;172;172;172;1.50 (+- 0.48);1.5;1.5;2
7;resource_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;187;632738;402189.5828877005;187;187;187;1.46 (+- 0.49);1.5;1.5;2
7;resource_vis>forum_vis>forum_participation>forum_vis>assignment_vis>assignment_try>assignment_sub;171;632823;382551.8187134503;171;171;171;1.47 (+- 0.47);1.5;1.5;2
