sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;forum_vis_SOME>resource_vis>resource_vis;168;633383;403132.4404761905;1008;168;168;1.5;0.43774052413166625;1.5;1.5;2
3;forum_participation>forum_vis>forum_vis;187;632689;360582.19251336897;1110;187;187;1.4491978609625669;0.4535841712686935;1.5;1.5;2
3;forum_participation>forum_vis>assignment_sub;214;633732;359264.35046728974;2430;214;214;1.4532710280373833;0.4572458388928801;1.5;1.5;2
3;resource_vis_SOME>resource_vis>resource_vis;424;633859;340327.29009433964;2714;424;424;1.3643867924528301;0.5213009743227769;1.5;1.5;2
3;resource_vis_SOME>resource_vis>assignment_sub;424;633859;340327.29009433964;2547;424;424;1.3643867924528301;0.5213009743227769;1.5;1.5;2
3;resource_vis_SOME>resource_vis>forum_vis;187;632611;398452.5828877005;748;187;187;1.4197860962566844;0.4654561379601588;1.5;1.5;2
3;resource_vis_SOME>resource_vis>assignment_vis;189;633859;407609.6031746032;756;189;189;1.3597883597883598;0.5459443873867593;1.5;1.5;2
3;resource_vis_SOME>forum_vis>assignment_sub;187;632611;398452.5828877005;561;187;187;1.4197860962566844;0.4654561379601588;1.5;1.5;2
3;resource_vis_SOME>assignment_vis>assignment_sub;189;633859;407609.6031746032;567;189;189;1.3597883597883598;0.5459443873867593;1.5;1.5;2
3;resource_vis_SOME>resource_vis_SOME>resource_vis;203;633018;353247.4334975369;812;203;203;1.3399014778325122;0.5406578227811366;1.5;1.5;2
3;resource_vis_SOME>resource_vis_SOME>assignment_sub;203;633018;353247.4334975369;609;203;203;1.3399014778325122;0.5406578227811366;1.5;1.5;2
3;forum_vis_MANY>forum_vis_SOME>forum_vis_SOME;172;632729;384245.5930232558;2064;172;172;1.494186046511628;0.42915792732721053;1.5;1.5;2
3;forum_vis_MANY>forum_vis_SOME>forum_vis;172;632729;384245.5930232558;2064;172;172;1.494186046511628;0.42915792732721053;1.5;1.5;2
3;forum_vis_MANY>forum_vis_SOME>assignment_sub;172;632729;384245.5930232558;1548;172;172;1.494186046511628;0.42915792732721053;1.5;1.5;2
3;forum_vis_MANY>forum_vis>forum_vis;172;632729;384245.5930232558;1376;172;172;1.494186046511628;0.42915792732721053;1.5;1.5;2
3;forum_vis_MANY>forum_vis>assignment_sub;172;632729;384245.5930232558;1376;172;172;1.494186046511628;0.42915792732721053;1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>assignment_sub;447;633768;399368.3199105145;2391;447;447;1.3926174496644295;0.5140310175071156;1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>resource_vis;262;633768;414031.98854961834;864;262;262;1.3568702290076335;0.537421948668882;1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>assignment_vis;228;633768;446594.16228070174;456;228;228;1.3771929824561404;0.5414998078382514;1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>forum_vis;178;633104;435303.1629213483;356;178;178;1.4269662921348314;0.5045026739373171;1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>resource_vis;248;633747;462475.66532258067;496;248;248;1.3790322580645162;0.5065201105948172;1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>assignment_sub;447;633934;408553.4116331096;2145;447;447;1.3803131991051454;0.5194571937376953;1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>assignment_vis;207;633822;479452.884057971;414;207;207;1.3719806763285025;0.5390457584675632;1.5;1.5;2
4;resource_vis>assignment_vis>assignment_try>assignment_sub;261;633822;403852.8735632184;261;261;261;1.371647509578544;0.5457887431925442;1.5;1.5;2
4;resource_vis>assignment_vis>forum_vis>forum_vis;231;632920;428491.77056277054;798;231;231;1.4307359307359306;0.48180717273964396;1.5;1.5;2
4;resource_vis>assignment_vis>forum_vis>assignment_sub;303;633761;407963.1881188119;1618;303;303;1.4059405940594059;0.5051696552300117;1.5;1.5;2
4;resource_vis>assignment_vis>forum_vis>assignment_vis;167;633761;455353.26946107787;334;167;167;1.3802395209580838;0.521263469787313;1.5;1.5;2
4;resource_vis>assignment_vis>forum_vis>resource_vis;173;632920;447745.5028901734;346;173;173;1.3959537572254335;0.5122179747559887;1.5;1.5;2
4;resource_vis>resource_vis>assignment_try>resource_vis;170;633768;398259.5176470588;340;170;170;1.3470588235294119;0.49865813675074044;1.5;1.5;2
4;resource_vis>resource_vis>assignment_try>assignment_sub;397;633843;360963.3652392947;741;397;397;1.3891687657430731;0.48752991540611845;1.5;1.5;2
4;resource_vis>resource_vis>resource_vis>assignment_sub;500;633768;373562.85;3958;500;500;1.389;0.5066481863872988;1.5;1.5;2
