sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
4;assignment_vis>assignment_vis>assignment_vis>assignment_vis;1078;690598;461443.9591836735;80977;311;1078;1078;1.21 (+- 0.55);1.25;1.5;2
4;assignment_vis>assignment_vis>assignment_vis>resource_vis;622;690598;456709.41318327974;23987;102;622;622;1.20 (+- 0.55);1.0;1.5;2
4;assignment_vis>assignment_vis>assignment_vis>forum_vis;373;690598;489199.60589812335;9224;43;373;373;1.25 (+- 0.54);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_try>assignment_sub;745;690554;469232.39463087247;18165;73;745;745;1.23 (+- 0.56);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_try>assignment_vis;476;690554;508585.75420168065;9847;43;476;476;1.25 (+- 0.55);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_try>assignment_try;187;690451;543193.0427807487;374;2;187;187;1.28 (+- 0.51);1.5;1.0;2
4;assignment_vis>assignment_vis>assignment_try>resource_vis;321;690540;486066.199376947;2426;11;321;321;1.21 (+- 0.56);1.0;1.5;2
4;assignment_vis>assignment_vis>assignment_sub>assignment_vis;887;690598;486062.9943630214;30350;116;887;887;1.27 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_sub>assignment_try;353;690503;510553.43059490086;3710;16;353;353;1.32 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_sub>assignment_sub;1012;690598;479058.3695652174;31029;117;1012;1012;1.27 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_sub>forum_vis;218;690416;502328.45871559635;1172;6;218;218;1.31 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_vis>assignment_sub>resource_vis;289;690516;522258.75432525954;2574;12;289;289;1.26 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_vis>resource_vis>assignment_sub;785;690598;432372.3261146497;27710;114;785;785;1.19 (+- 0.56);1.0;1.5;2
4;assignment_vis>assignment_vis>resource_vis>assignment_vis;531;690598;473189.1224105461;18210;78;531;531;1.21 (+- 0.55);1.5;1.5;2
4;assignment_vis>assignment_vis>resource_vis>resource_vis;390;690598;496639.8205128205;6615;31;390;390;1.20 (+- 0.54);1.0;1.5;2
4;assignment_vis>assignment_vis>resource_vis>forum_vis;224;690598;497928.2723214286;1146;6;224;224;1.25 (+- 0.55);1.5;1.5;2
4;assignment_vis>assignment_vis>resource_vis>assignment_try;295;690540;490843.38305084745;2484;12;295;295;1.27 (+- 0.55);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_vis>forum_vis;387;690598;476959.83979328163;15349;74;387;387;1.28 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_vis>assignment_vis;337;690598;504603.412462908;7336;34;337;337;1.27 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_vis>resource_vis;224;690598;501448.2901785714;1132;6;224;224;1.25 (+- 0.54);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_vis>assignment_sub;474;690598;474315.6687763713;16302;76;474;474;1.26 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_vis>forum_participation;196;690266;484105.4387755102;1800;10;196;196;1.28 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_vis>assignment_try;205;690554;513832.5268292683;410;2;205;205;1.28 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_participation>forum_vis;174;690266;485139.367816092;1034;6;174;174;1.29 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_vis>forum_participation>assignment_sub;196;690266;484105.4387755102;1270;7;196;196;1.28 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>assignment_vis;447;690554;518495.87472035794;5244;22;447;447;1.25 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>assignment_try;190;690451;530950.2052631578;706;4;190;190;1.31 (+- 0.49);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_sub>assignment_sub;526;690554;506065.0095057034;5853;24;526;526;1.25 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_vis>assignment_try;194;690451;540691.7525773196;714;4;194;194;1.32 (+- 0.49);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_vis>assignment_sub;611;690554;491331.6890343699;11862;49;611;611;1.24 (+- 0.54);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_vis>assignment_vis;433;690497;513105.0207852194;8393;37;433;433;1.26 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_vis>resource_vis;250;690451;512900.884;1554;8;250;250;1.24 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_try>assignment_try>assignment_sub;260;690451;533849.3730769231;994;5;260;260;1.28 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_try>resource_vis>assignment_sub;404;690540;467103.9232673267;3914;18;404;404;1.21 (+- 0.56);1.5;1.5;2
4;assignment_vis>assignment_try>resource_vis>assignment_vis;274;690540;503160.7810218978;2052;10;274;274;1.22 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_try>resource_vis>resource_vis;195;690407;500237.39487179485;390;2;195;195;1.26 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_try>forum_vis>assignment_sub;194;690554;519709.86597938143;194;1;194;194;1.34 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_vis>assignment_try;436;690540;515465.4105504587;4534;18;436;436;1.31 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_vis>assignment_sub;1116;690598;474008.86559139786;33471;126;1116;1116;1.26 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_vis>assignment_vis;750;690598;517081.85466666665;25355;100;750;750;1.26 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_vis>forum_vis;278;690506;511666.6834532374;2496;12;278;278;1.28 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_vis>resource_vis;367;690516;528979.7247956403;5210;24;367;367;1.24 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_try>assignment_sub;495;690540;506569.5292929293;4747;19;495;495;1.30 (+- 0.51);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_try>assignment_vis;260;690503;545286.8192307692;1312;6;260;260;1.28 (+- 0.53);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_sub>assignment_vis;300;690282;580866.11;2706;12;300;300;1.26 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_sub>assignment_sub>assignment_sub;369;690282;576149.9756097561;3335;14;369;369;1.28 (+- 0.52);1.5;1.5;2
4;assignment_vis>assignment_sub>forum_vis>assignment_vis;205;690506;541274.1414634146;1108;6;205;205;1.32 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_sub>forum_vis>forum_vis;266;690416;500860.66541353386;2852;14;266;266;1.33 (+- 0.49);1.5;1.5;2
4;assignment_vis>assignment_sub>forum_vis>assignment_sub;318;690506;503705.5440251572;3002;14;318;318;1.31 (+- 0.50);1.5;1.5;2
4;assignment_vis>assignment_sub>resource_vis>resource_vis;178;690516;547262.7640449438;682;4;178;178;1.20 (+- 0.54);1.0;1.5;2
4;assignment_vis>assignment_sub>resource_vis>assignment_vis;237;690516;550269.7932489451;1248;6;237;237;1.22 (+- 0.51);1.0;1.5;2
4;assignment_vis>assignment_sub>resource_vis>assignment_sub;402;690516;522869.53482587065;4481;20;402;402;1.24 (+- 0.52);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>assignment_sub;604;690540;473094.11258278147;11257;46;604;604;1.26 (+- 0.53);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>assignment_vis;519;690540;482914.73988439306;10970;46;519;519;1.26 (+- 0.53);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>resource_vis;230;690237;541756.4130434783;1562;8;230;230;1.24 (+- 0.52);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_sub>assignment_try;236;690458;505763.83050847455;1226;6;236;236;1.33 (+- 0.50);1.5;1.5;2
4;assignment_vis>resource_vis>resource_vis>forum_vis;173;690482;505701.0462427746;346;2;173;173;1.21 (+- 0.57);1.0;1.0;2
4;assignment_vis>resource_vis>resource_vis>assignment_vis;365;690598;507265.1479452055;4576;20;365;365;1.20 (+- 0.55);1.0;1.5;2
4;assignment_vis>resource_vis>resource_vis>resource_vis;271;690584;483763.84501845017;1312;6;271;271;1.16 (+- 0.57);1.0;1.5;2
4;assignment_vis>resource_vis>resource_vis>assignment_sub;526;690598;471049.4581749049;9133;40;526;526;1.18 (+- 0.57);1.0;1.5;2
4;assignment_vis>resource_vis>resource_vis>assignment_try;196;690448;511382.1530612245;392;2;196;196;1.20 (+- 0.56);1.0;1.0;2
4;assignment_vis>resource_vis>forum_vis>forum_vis;231;690598;498562.8787878788;1200;6;231;231;1.26 (+- 0.54);1.5;1.5;2
4;assignment_vis>resource_vis>forum_vis>assignment_vis;206;690598;513781.7621359223;736;4;206;206;1.25 (+- 0.56);1.5;1.5;2
4;assignment_vis>resource_vis>forum_vis>assignment_sub;291;690598;492916.8969072165;2028;10;291;291;1.24 (+- 0.55);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>assignment_vis;502;690598;487037.125498008;17139;74;502;502;1.21 (+- 0.56);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>resource_vis;322;690598;506178.3385093168;3884;18;322;322;1.23 (+- 0.54);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>assignment_sub;677;690598;458574.10782865586;22151;91;677;677;1.21 (+- 0.55);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>forum_vis;199;690598;516678.89949748747;398;2;199;199;1.25 (+- 0.55);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_vis>assignment_try;279;690540;500557.77419354836;2128;10;279;279;1.28 (+- 0.55);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_try>assignment_sub;381;690540;472934.90813648293;3672;17;381;381;1.26 (+- 0.57);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_try>assignment_vis;234;690540;510839.4743589744;804;4;234;234;1.29 (+- 0.55);1.5;1.5;2
4;assignment_vis>resource_vis>assignment_try>resource_vis;174;690319;521001.7931034483;348;2;174;174;1.24 (+- 0.56);1.5;1.5;2
4;assignment_vis>forum_vis>forum_vis>assignment_vis;338;690598;505856.89349112427;10886;53;338;338;1.29 (+- 0.51);1.5;1.5;2
4;assignment_vis>forum_vis>forum_vis>resource_vis;221;690598;495548.14027149323;1156;6;221;221;1.26 (+- 0.54);1.5;1.5;2
4;assignment_vis>forum_vis>forum_vis>assignment_sub;459;690598;471277.45751633984;23044;110;459;459;1.26 (+- 0.52);1.5;1.5;2
4;assignment_vis>forum_vis>forum_vis>forum_vis;393;690598;479945.7938931298;26052;129;393;393;1.27 (+- 0.53);1.5;1.5;2
4;assignment_vis>forum_vis>forum_vis>forum_participation;228;690266;487091.8552631579;4442;24;228;228;1.29 (+- 0.51);1.5;1.5;2
4;assignment_vis>forum_vis>forum_vis>assignment_try;192;690209;517922.6822916667;384;2;192;192;1.34 (+- 0.49);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_vis>assignment_vis;327;690598;515984.2629969419;7358;36;327;327;1.30 (+- 0.52);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_vis>resource_vis;191;690598;495972.49214659684;382;2;191;191;1.24 (+- 0.55);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_vis>assignment_sub;427;690598;488188.38641686185;12663;60;427;427;1.28 (+- 0.52);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_vis>forum_vis;234;690598;509957.2051282051;2610;14;234;234;1.28 (+- 0.52);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_vis>assignment_try;189;690540;511868.8201058201;378;2;189;189;1.36 (+- 0.50);1.5;1.5;2
4;assignment_vis>forum_vis>resource_vis>assignment_sub;284;690598;480335.0669014084;1626;8;284;284;1.22 (+- 0.57);1.5;1.5;2
4;assignment_vis>forum_vis>resource_vis>assignment_vis;181;690598;522199.50276243093;362;2;181;181;1.26 (+- 0.55);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_sub>assignment_vis;265;690554;515654.6037735849;2376;12;265;265;1.31 (+- 0.50);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_sub>assignment_sub;322;690554;517257.1118012422;3502;17;322;322;1.31 (+- 0.51);1.5;1.5;2
4;assignment_vis>forum_vis>forum_participation>forum_vis;210;690266;479552.17142857146;3570;20;210;210;1.30 (+- 0.50);1.5;1.5;2
4;assignment_vis>forum_vis>forum_participation>assignment_sub;235;690266;482517.47659574467;3378;18;235;235;1.29 (+- 0.50);1.5;1.5;2
4;assignment_vis>forum_vis>assignment_try>assignment_sub;247;690554;505149.6072874494;833;4;247;247;1.31 (+- 0.51);1.5;1.5;2
4;assignment_vis>forum_participation>forum_vis>forum_vis;178;690266;498678.3595505618;2036;12;178;178;1.31 (+- 0.50);1.5;1.5;2
4;assignment_vis>forum_participation>forum_vis>assignment_sub;210;690266;479552.17142857146;2511;14;210;210;1.30 (+- 0.50);1.5;1.5;2
4;assignment_try>assignment_sub>assignment_vis>assignment_try;238;690451;548353.4453781513;1162;6;238;238;1.28 (+- 0.52);1.5;1.5;2
4;assignment_try>assignment_sub>assignment_vis>assignment_sub;566;690554;511204.88692579506;6670;27;566;566;1.24 (+- 0.53);1.5;1.5;2
4;assignment_try>assignment_sub>assignment_vis>assignment_vis;406;690451;534756.7093596059;4290;18;406;406;1.27 (+- 0.54);1.5;1.5;2
4;assignment_try>assignment_sub>assignment_vis>resource_vis;200;690230;544376.075;400;2;200;200;1.25 (+- 0.54);1.5;1.5;2
4;assignment_try>assignment_sub>assignment_try>assignment_sub;269;690451;539049.2639405205;1040;5;269;269;1.28 (+- 0.51);1.5;1.0;2
4;assignment_try>assignment_sub>assignment_sub>assignment_sub;187;690230;585204.9946524064;368;2;187;187;1.29 (+- 0.53);1.5;1.5;2
4;assignment_try>assignment_sub>resource_vis>assignment_sub;220;690230;542317.2545454545;420;2;220;220;1.26 (+- 0.54);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_try>assignment_sub;280;690451;544060.1428571428;1611;8;280;280;1.30 (+- 0.51);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_try>assignment_vis;163;690384;558103.3926380369;326;2;163;163;1.35 (+- 0.50);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_sub>assignment_sub;377;690497;542224.2838196286;3163;14;377;377;1.28 (+- 0.52);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_sub>assignment_vis;313;690497;548701.805111821;2262;10;313;313;1.28 (+- 0.52);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_vis>assignment_sub;570;690497;506473.1596491228;11281;47;570;570;1.24 (+- 0.55);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_vis>assignment_vis;448;690497;523590.859375;9140;39;448;448;1.25 (+- 0.55);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_vis>resource_vis;243;690159;527489.1069958848;1214;6;243;243;1.24 (+- 0.54);1.5;1.5;2
4;assignment_try>assignment_vis>assignment_vis>assignment_try;220;690451;560458.6818181818;1146;6;220;220;1.29 (+- 0.53);1.5;1.5;2
4;assignment_try>assignment_vis>forum_vis>assignment_sub;192;690424;532426.2447916666;192;1;192;192;1.27 (+- 0.53);1.5;1.5;2
4;assignment_try>assignment_vis>resource_vis>assignment_vis;227;690384;536694.1674008811;784;4;227;227;1.23 (+- 0.52);1.5;1.5;2
4;assignment_try>assignment_vis>resource_vis>assignment_sub;334;690451;511528.5628742515;2309;11;334;334;1.22 (+- 0.55);1.5;1.5;2
4;assignment_try>assignment_try>assignment_sub>assignment_sub;169;690163;569442.5266272189;169;1;169;169;1.28 (+- 0.52);1.5;1.5;2
4;assignment_try>assignment_try>assignment_vis>assignment_sub;214;690384;552796.1542056075;377;2;214;214;1.31 (+- 0.51);1.5;1.5;2
4;assignment_try>resource_vis>assignment_sub>assignment_sub;303;690540;510635.67656765674;1653;8;303;303;1.24 (+- 0.53);1.5;1.5;2
4;assignment_try>resource_vis>assignment_sub>assignment_vis;256;690540;522990.30859375;1232;6;256;256;1.24 (+- 0.53);1.5;1.5;2
4;assignment_try>resource_vis>assignment_vis>assignment_vis;267;690451;520644.97378277156;1628;8;267;267;1.23 (+- 0.55);1.5;1.5;2
4;assignment_try>resource_vis>assignment_vis>assignment_sub;358;690540;495048.125698324;2999;14;358;358;1.22 (+- 0.55);1.5;1.5;2
4;assignment_try>resource_vis>assignment_vis>resource_vis;164;690407;524680.9756097561;328;2;164;164;1.25 (+- 0.53);1.5;1.5;2
4;assignment_try>resource_vis>resource_vis>assignment_vis;175;690407;519945.92;350;2;175;175;1.24 (+- 0.54);1.5;1.5;2
4;assignment_try>resource_vis>resource_vis>assignment_sub;260;690407;493666.9346153846;794;4;260;260;1.23 (+- 0.56);1.5;1.5;2
4;assignment_try>forum_vis>assignment_vis>assignment_sub;186;690554;538092.0967741936;186;1;186;186;1.32 (+- 0.50);1.5;1.5;2
4;assignment_try>forum_vis>forum_vis>forum_vis;165;690540;531472.5878787879;330;2;165;165;1.31 (+- 0.54);1.5;1.5;2
4;assignment_try>forum_vis>forum_vis>assignment_sub;202;690554;519730.38118811883;367;2;202;202;1.33 (+- 0.52);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_sub>assignment_vis;197;690249;581850.4365482234;780;4;197;197;1.28 (+- 0.51);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_sub>assignment_sub;235;690249;579649.2638297873;1029;5;235;235;1.29 (+- 0.51);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_vis>assignment_sub;648;690540;480181.0401234568;13327;55;648;648;1.26 (+- 0.54);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_vis>assignment_vis;467;690526;524175.76231263386;9871;43;467;467;1.26 (+- 0.54);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_vis>forum_vis;165;690203;540242.5272727272;330;2;165;165;1.27 (+- 0.52);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_vis>resource_vis;304;690249;545373.927631579;2958;14;304;304;1.23 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_vis>assignment_try;262;690470;510089.7709923664;1334;6;262;262;1.31 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_sub>forum_vis>assignment_sub;185;690203;531543.2;350;2;185;185;1.29 (+- 0.51);1.5;1.5;2
4;resource_vis>assignment_sub>resource_vis>assignment_vis;199;690249;570750.5175879397;778;4;199;199;1.23 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_sub>resource_vis>assignment_sub;324;690249;541669.774691358;2574;12;324;324;1.23 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_sub>assignment_try>assignment_sub;292;690470;507768.26712328766;1528;7;292;292;1.31 (+- 0.52);1.5;1.5;2
4;resource_vis>resource_vis>forum_vis>forum_vis;167;690416;489478.31736526947;334;2;167;167;1.26 (+- 0.55);1.5;1.5;2
4;resource_vis>resource_vis>forum_vis>assignment_sub;213;690482;487311.6478873239;553;3;213;213;1.24 (+- 0.56);1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>assignment_vis;329;690584;510674.4802431611;4244;20;329;329;1.24 (+- 0.55);1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>resource_vis;218;690465;513953.75688073394;436;2;218;218;1.22 (+- 0.54);1.5;1.5;2
4;resource_vis>resource_vis>assignment_vis>assignment_sub;453;690598;489737.77262693155;7294;33;453;453;1.21 (+- 0.55);1.0;1.5;2
4;resource_vis>resource_vis>assignment_vis>assignment_try;170;690407;526581.8411764706;340;2;170;170;1.24 (+- 0.54);1.5;1.0;2
4;resource_vis>resource_vis>resource_vis>assignment_sub;348;690584;470012.3362068966;2557;12;348;348;1.16 (+- 0.57);1.0;1.5;2
4;resource_vis>resource_vis>resource_vis>assignment_vis;249;690584;497170.7148594378;1538;8;249;249;1.17 (+- 0.56);1.0;1.5;2
4;resource_vis>resource_vis>resource_vis>resource_vis;195;690506;481563.4358974359;390;2;195;195;1.16 (+- 0.57);1.0;1.5;2
4;resource_vis>resource_vis>assignment_sub>assignment_vis;320;690540;515946.7625;2966;14;320;320;1.26 (+- 0.52);1.5;1.5;2
4;resource_vis>resource_vis>assignment_sub>assignment_sub;371;690540;506364.5795148248;2967;13;371;371;1.26 (+- 0.52);1.5;1.5;2
4;resource_vis>resource_vis>assignment_try>assignment_sub;237;690448;504362.9957805907;603;3;237;237;1.22 (+- 0.56);1.5;1.5;2
4;resource_vis>forum_vis>forum_vis>assignment_vis;204;690598;508857.31862745096;756;4;204;204;1.28 (+- 0.53);1.5;1.5;2
4;resource_vis>forum_vis>forum_vis>assignment_sub;280;690598;486987.32857142854;2570;13;280;280;1.26 (+- 0.54);1.5;1.5;2
4;resource_vis>forum_vis>forum_vis>forum_vis;242;690598;488026.7809917355;2298;12;242;242;1.27 (+- 0.54);1.5;1.5;2
4;resource_vis>forum_vis>assignment_vis>assignment_vis;207;690584;516606.2801932367;738;4;207;207;1.32 (+- 0.53);1.5;1.5;2
4;resource_vis>forum_vis>assignment_vis>assignment_sub;261;690598;498574.77394636016;1391;7;261;261;1.28 (+- 0.53);1.5;1.5;2
4;resource_vis>forum_vis>resource_vis>assignment_sub;185;690598;504783.7027027027;185;1;185;185;1.25 (+- 0.54);1.5;1.5;2
4;resource_vis>forum_vis>assignment_sub>assignment_sub;195;690540;518599.0307692308;195;1;195;195;1.32 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>resource_vis;341;690528;534467.42228739;5124;24;341;341;1.23 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>assignment_sub;647;690598;482093.89335394127;21602;90;647;647;1.22 (+- 0.56);1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>assignment_vis;494;690584;510887.6052631579;18326;79;494;494;1.25 (+- 0.56);1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>forum_vis;183;690416;526967.3005464481;366;2;183;183;1.25 (+- 0.53);1.5;1.5;2
4;resource_vis>assignment_vis>assignment_vis>assignment_try;273;690470;528096.8388278388;2100;10;273;273;1.26 (+- 0.54);1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>assignment_sub;419;690598;505603.8019093079;6421;29;419;419;1.22 (+- 0.54);1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>assignment_vis;273;690598;540275.0366300367;2824;14;273;273;1.22 (+- 0.55);1.5;1.5;2
4;resource_vis>assignment_vis>resource_vis>resource_vis;199;690465;537160.6331658291;398;2;199;199;1.18 (+- 0.57);1.0;1.5;2
4;resource_vis>assignment_vis>assignment_sub>assignment_vis;396;690540;520091.19444444444;5846;26;396;396;1.28 (+- 0.52);1.5;1.5;2
4;resource_vis>assignment_vis>assignment_sub>assignment_sub;454;690540;520333.1101321586;6612;29;454;454;1.28 (+- 0.52);1.5;1.5;2
