sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
6;resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;206;690451;596479.7572815533;703;4;206;206;1.23 (+- 0.52);1.5;1.5;2
6;resource_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;170;690470;592770.9176470588;340;2;170;170;1.30 (+- 0.53);1.5;1.5;2
6;resource_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;193;690249;593600.067357513;386;2;193;193;1.30 (+- 0.51);1.5;1.5;2
6;resource_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;164;690249;595358.2134146341;328;2;164;164;1.30 (+- 0.52);1.5;1.5;2
6;resource_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;182;690470;591945.6373626373;182;1;182;182;1.20 (+- 0.53);1.0;1.5;2
6;resource_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;165;690407;596724.6303030303;165;1;165;165;1.23 (+- 0.52);1.0;1.5;2
6;resource_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;214;690249;592966.9252336449;772;4;214;214;1.25 (+- 0.53);1.5;1.0;2
6;resource_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END;179;690249;595156.966480447;702;4;179;179;1.26 (+- 0.54);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END;179;690249;595156.966480447;702;4;179;179;1.26 (+- 0.54);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END;205;690249;595754.268292683;753;4;205;205;1.25 (+- 0.55);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;183;690249;597888.0928961749;360;2;183;183;1.29 (+- 0.55);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;200;690249;591843.315;743;4;200;200;1.25 (+- 0.56);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;202;690249;593325.4603960396;398;2;202;202;1.30 (+- 0.55);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;163;690249;594240.4233128835;163;1;163;163;1.25 (+- 0.53);1.5;1.5;2
6;resource_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;164;690249;595281.1890243902;164;1;164;164;1.30 (+- 0.53);1.5;1.5;2
6;resource_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;189;690470;589719.0;530;3;189;189;1.29 (+- 0.53);1.5;1.5;2
6;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;171;690249;590961.3099415204;342;2;171;171;1.29 (+- 0.53);1.5;1.5;2
6;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;213;690249;591218.8779342723;744;4;213;213;1.29 (+- 0.52);1.5;1.5;2
6;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;171;690249;590961.3099415204;342;2;171;171;1.29 (+- 0.53);1.5;1.5;2
6;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;182;690249;592653.7472527473;517;3;182;182;1.29 (+- 0.52);1.5;1.5;2
6;resource_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;171;690249;590961.3099415204;342;2;171;171;1.29 (+- 0.53);1.5;1.5;2
6;forum_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;166;690238;573639.1325301204;166;1;166;166;1.33 (+- 0.49);1.5;1.0;2
6;forum_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;178;690017;574595.5337078652;178;1;178;178;1.34 (+- 0.49);1.5;1.0;2
6;forum_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;164;690017;574042.4451219512;164;1;164;164;1.33 (+- 0.49);1.5;1.0;2
6;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;189;690319;441468.1111111111;378;2;189;189;1.28 (+- 0.52);1.5;1.5;2
6;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;211;690319;451942.8483412322;400;2;211;211;1.29 (+- 0.52);1.5;1.5;2
6;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;189;690319;441468.1111111111;378;2;189;189;1.28 (+- 0.52);1.5;1.5;2
6;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;200;690319;445408.13;389;2;200;200;1.30 (+- 0.52);1.5;1.5;2
6;resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;228;690540;451279.6842105263;590;3;228;228;1.28 (+- 0.52);1.5;1.5;2
6;resource_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;197;690319;440865.1218274112;386;2;197;197;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;467;690303;595647.7002141328;4084;14;467;467;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;624;690598;592818.8798076923;7641;25;624;624;1.24 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END;334;690303;602522.2694610779;2580;8;334;334;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;533;690582;594893.9699812382;5506;20;533;533;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;290;690561;603400.824137931;2082;10;290;290;1.25 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END;404;690582;599920.6584158416;3492;12;404;404;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;400;690303;602244.63;3166;10;400;400;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END;332;690303;601726.5240963856;2572;8;332;332;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;400;690303;602244.63;3166;10;400;400;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END;205;690528;598990.0292682927;410;2;205;205;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END;213;690528;598257.4319248826;418;2;213;213;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;467;690303;595647.7002141328;3895;13;467;467;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END;208;690282;604855.3990384615;832;4;208;208;1.29 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END;334;690303;602522.2694610779;2580;8;334;334;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END;362;690303;602162.8563535912;2692;8;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END;311;690303;601980.5884244373;2488;8;311;311;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_sub_END;362;690303;602162.8563535912;2692;8;362;362;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_try_END>assignment_sub_END;334;690303;602522.2694610779;2580;8;334;334;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END;332;690303;601726.5240963856;2572;8;332;332;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;400;690303;602244.63;2988;9;400;400;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_try_END>assignment_sub_END;332;690303;601726.5240963856;2572;8;332;332;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>forum_vis_END>assignment_vis_END>assignment_sub_END;162;690506;594736.6481481482;162;1;162;162;1.25 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END;214;690528;599985.8598130841;428;2;214;214;1.19 (+- 0.49);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;279;690528;595209.4408602151;870;4;279;279;1.21 (+- 0.51);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END;172;690516;606199.75;344;2;172;172;1.18 (+- 0.50);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_try_END>assignment_sub_END;218;690528;600315.0229357798;432;2;218;218;1.19 (+- 0.50);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;533;690303;595754.243902439;4538;15;533;533;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;230;690282;605578.9086956521;876;4;230;230;1.28 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;381;690303;601604.4776902887;2766;8;381;381;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;415;690303;601545.1518072289;2890;8;415;415;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;357;690303;601315.5070028012;2672;8;357;357;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;415;690303;601545.1518072289;2890;8;415;415;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;381;690303;601604.4776902887;2766;8;381;381;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;200;690282;605302.395;756;4;200;200;1.25 (+- 0.52);1.5;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;200;690282;605302.395;756;4;200;200;1.25 (+- 0.52);1.5;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;199;690561;605908.0904522613;750;4;199;199;1.23 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;326;690561;603726.4969325153;2215;10;326;326;1.24 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;219;690237;603369.2831050229;816;4;219;219;1.24 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;463;690582;599706.5572354211;3915;13;463;463;1.24 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;378;690303;601129.3095238095;2756;8;378;378;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;454;690303;601721.8370044053;3387;10;454;454;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;378;690303;601129.3095238095;2756;8;378;378;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END;172;690528;601078.8779069767;344;2;172;172;1.20 (+- 0.52);1.25;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;237;690528;599746.1223628692;614;3;237;237;1.23 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;176;690528;601461.75;348;2;176;176;1.20 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;230;690282;605578.9086956521;876;4;230;230;1.28 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;381;690303;601604.4776902887;2766;8;381;381;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;357;690303;601315.5070028012;2672;8;357;357;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;415;690303;601545.1518072289;2890;8;415;415;1.27 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;357;690303;601315.5070028012;2672;8;357;357;1.26 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;378;690303;601129.3095238095;2756;8;378;378;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;248;690528;599211.4475806452;797;4;248;248;1.19 (+- 0.52);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;163;690237;601568.8343558282;326;2;163;163;1.19 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;202;690516;604981.2376237623;537;3;202;202;1.18 (+- 0.52);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;167;690237;601976.7664670659;330;2;167;167;1.20 (+- 0.51);1.0;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;167;690249;606010.2874251497;167;1;167;167;1.22 (+- 0.51);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;504;690524;595426.6964285715;4459;15;504;504;1.27 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;229;690282;603432.6200873363;874;4;229;229;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;351;690303;602129.1538461539;2646;8;351;351;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;387;690303;601529.449612403;2774;8;387;387;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;327;690303;601852.1804281345;2552;8;327;327;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;387;690303;601529.449612403;2774;8;387;387;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;351;690303;602129.1538461539;2646;8;351;351;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;208;690282;604477.9086538461;772;4;208;208;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;208;690282;604477.9086538461;772;4;208;208;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;189;690561;605626.6560846561;730;4;189;189;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;342;690561;600979.1111111111;2546;12;342;342;1.26 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;208;690458;602172.7884615385;794;4;208;208;1.25 (+- 0.50);1.25;1.0;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;436;690582;599636.1559633027;3786;13;436;436;1.25 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;355;690524;601190.9323943662;2650;8;355;355;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;164;690451;602001.2195121951;328;2;164;164;1.32 (+- 0.46);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;475;690524;598978.2063157895;3690;12;475;475;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;355;690524;601190.9323943662;2650;8;355;355;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;251;690528;595244.7250996016;456;2;251;251;1.23 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;164;690528;601652.8414634146;164;1;164;164;1.20 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;229;690282;603432.6200873363;874;4;229;229;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;351;690303;602129.1538461539;2646;8;351;351;1.28 (+- 0.52);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;327;690303;601852.1804281345;2552;8;327;327;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;387;690303;601529.449612403;2774;8;387;387;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;327;690303;601852.1804281345;2552;8;327;327;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;355;690524;601190.9323943662;2650;8;355;355;1.28 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;164;690451;602001.2195121951;328;2;164;164;1.32 (+- 0.46);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END;215;690230;596798.4279069768;772;4;215;215;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;210;690203;599395.2047619048;762;4;210;210;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;283;690230;589651.261484099;1050;5;283;283;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END;171;690163;600261.2397660819;684;4;171;171;1.28 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END;215;690230;596798.4279069768;772;4;215;215;1.25 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_vis_END;198;690163;600062.4595959596;738;4;198;198;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END>assignment_sub_END;250;690230;597644.932;834;4;250;250;1.24 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;245;690203;599701.4326530612;824;4;245;245;1.28 (+- 0.53);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_sub_END;198;690163;600062.4595959596;738;4;198;198;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;213;690164;599352.014084507;768;4;213;213;1.28 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;274;690509;596604.8503649635;1047;5;274;274;1.26 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;281;690482;600021.9750889679;1405;7;281;281;1.29 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;165;690443;607824.6787878788;330;2;165;165;1.27 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END;174;690443;605745.2413793104;348;2;174;174;1.25 (+- 0.51);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;191;690164;606601.4764397906;382;2;191;191;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;191;690164;606601.4764397906;382;2;191;191;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;213;690164;599352.014084507;768;4;213;213;1.28 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;191;690164;606601.4764397906;382;2;191;191;1.30 (+- 0.50);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;235;690528;598370.8936170213;449;2;235;235;1.19 (+- 0.51);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;212;690516;600259.391509434;384;2;212;212;1.21 (+- 0.50);1.0;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;175;690470;603244.8057142857;175;1;175;175;1.25 (+- 0.49);1.5;1.5;2
7;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;244;690282;603821.856557377;911;4;244;244;1.29 (+- 0.50);1.5;1.5;2
