sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;forum_participation>forum_participation>assignment_sub;228;690764;493603.4342105263;4002;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_participation>assignment_vis>assignment_sub;199;690764;530931.2261306533;784;199;199;1.42964824120603;0.510075630047254;1.5;1.5;2
3;forum_participation>resource_vis>assignment_sub;194;690590;499583.8556701031;750;194;194;1.4561855670103092;0.5083631016376696;1.5;1.5;2
4;assignment_sub>assignment_try>resource_vis>assignment_sub;203;690399;569058.6600985222;203;203;203;1.3916256157635467;0.5223507581961656;1.5;1.5;2
4;assignment_sub>assignment_vis>resource_vis>assignment_sub;539;690823;571345.3265306122;2105;539;539;1.3933209647495362;0.5472403824603499;1.5;1.5;2
4;assignment_sub>assignment_vis>resource_vis>forum_vis;180;690590;584660.9;360;180;180;1.2916666666666667;0.5689228281213032;1.5;1.5;2
4;assignment_sub>assignment_vis>forum_vis>forum_vis;230;690704;568753.647826087;460;230;230;1.317391304347826;0.5620083869465751;1.5;1.5;2
4;assignment_sub>assignment_vis>forum_vis>assignment_sub;406;690704;562574.8891625616;1862;406;406;1.3399014778325122;0.5786181837922955;1.5;2.0;2
4;assignment_sub>assignment_vis>forum_vis>assignment_vis;202;690704;574541.3415841584;404;202;202;1.3391089108910892;0.5687598431883913;1.5;1.5;2
4;assignment_sub>assignment_vis>forum_vis>resource_vis;228;690590;578834.8421052631;456;228;228;1.3793859649122806;0.5510627059432018;1.5;2.0;2
4;assignment_sub>assignment_vis>assignment_vis>resource_vis;200;690590;579781.025;400;200;200;1.3925;0.5442192785225253;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>assignment_sub;260;690704;577544.7346153846;844;260;260;1.3403846153846153;0.5699216282180053;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_vis>forum_vis;182;690704;587494.532967033;364;182;182;1.282967032967033;0.5837448063213669;1.5;1.5;2
4;assignment_sub>assignment_vis>assignment_try>assignment_sub;238;690442;571361.3823529412;238;238;238;1.3760504201680672;0.564765316238509;1.5;1.5;2
4;assignment_sub>resource_vis>forum_vis>assignment_sub;208;690590;576783.8076923077;388;208;208;1.3173076923076923;0.567040338466135;1.5;1.5;2
4;assignment_sub>resource_vis>resource_vis>assignment_sub;197;690649;587324.1573604061;197;197;197;1.3426395939086295;0.5629814375595069;1.5;1.5;2
4;assignment_sub>resource_vis>assignment_try>assignment_sub;194;690387;579413.0979381443;194;194;194;1.3711340206185567;0.5495092040767816;1.5;1.5;2
4;assignment_sub>resource_vis>assignment_vis>assignment_sub;184;690590;589238.8315217391;184;184;184;1.328804347826087;0.5837383619158929;1.5;1.5;2
4;assignment_sub>forum_vis>forum_participation>forum_vis;180;690590;558519.2722222222;360;180;180;1.3583333333333334;0.547403724858378;1.5;1.5;2
4;assignment_sub>forum_vis>forum_participation>assignment_sub;196;690590;557443.2806122449;376;196;196;1.3545918367346939;0.5458743508421864;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>forum_vis;184;690704;568070.5815217391;368;184;184;1.3233695652173914;0.553229519211137;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>assignment_sub;273;690704;562922.6117216117;1050;273;273;1.3278388278388278;0.5520963554423617;1.5;1.5;2
4;assignment_sub>forum_vis>resource_vis>assignment_sub;275;690590;572801.3818181818;877;275;275;1.3909090909090909;0.5411102156012235;1.5;1.5;2
4;assignment_sub>forum_vis>assignment_try>assignment_sub;178;690442;568622.4438202247;178;178;178;1.3370786516853932;0.5811311826137722;1.5;1.5;2
4;assignment_sub>forum_vis>assignment_vis>resource_vis;180;690590;577721.1555555556;360;180;180;1.3916666666666666;0.542276908792967;1.5;1.5;2
